Time,SpineBase_X,SpineBase_Y,SpineBase_Z,SpineBase_State,SpineMid_X,SpineMid_Y,SpineMid_Z,SpineMid_State,Neck_X,Neck_Y,Neck_Z,Neck_State,Head_X,Head_Y,Head_Z,Head_State,ShoulderLeft_X,ShoulderLeft_Y,ShoulderLeft_Z,ShoulderLeft_State,ElbowLeft_X,ElbowLeft_Y,ElbowLeft_Z,ElbowLeft_State,WristLeft_X,WristLeft_Y,WristLeft_Z,WristLeft_State,HandLeft_X,HandLeft_Y,HandLeft_Z,HandLeft_State,ShoulderRight_X,ShoulderRight_Y,ShoulderRight_Z,ShoulderRight_State,ElbowRight_X,ElbowRight_Y,ElbowRight_Z,ElbowRight_State,WristRight_X,WristRight_Y,WristRight_Z,WristRight_State,HandRight_X,HandRight_Y,HandRight_Z,HandRight_State,HipLeft_X,HipLeft_Y,HipLeft_Z,HipLeft_State,KneeLeft_X,KneeLeft_Y,KneeLeft_Z,KneeLeft_State,AnkleLeft_X,AnkleLeft_Y,AnkleLeft_Z,AnkleLeft_State,FootLeft_X,FootLeft_Y,FootLeft_Z,FootLeft_State,HipRight_X,HipRight_Y,HipRight_Z,HipRight_State,KneeRight_X,KneeRight_Y,KneeRight_Z,KneeRight_State,AnkleRight_X,AnkleRight_Y,AnkleRight_Z,AnkleRight_State,FootRight_X,FootRight_Y,FootRight_Z,FootRight_State,SpineShoulder_X,SpineShoulder_Y,SpineShoulder_Z,SpineShoulder_State,HandTipLeft_X,HandTipLeft_Y,HandTipLeft_Z,HandTipLeft_State,ThumbLeft_X,ThumbLeft_Y,ThumbLeft_Z,ThumbLeft_State,HandTipRight_X,HandTipRight_Y,HandTipRight_Z,HandTipRight_State,ThumbRight_X,ThumbRight_Y,ThumbRight_Z,ThumbRight_State,
00_00_02_0867,-0.089827,0.018701,2.737931,2,-0.116516,0.308976,2.712947,2,-0.142262,0.591058,2.675695,2,-0.149125,0.720678,2.619304,2,-0.305816,0.496644,2.711615,2,-0.351516,0.271423,2.736976,2,-0.307649,0.211500,2.534079,2,-0.304869,0.223586,2.544749,2,0.041362,0.499848,2.698590,2,0.122273,0.264988,2.704017,2,0.169868,0.097813,2.580826,2,0.179754,0.070898,2.545763,2,-0.159018,0.018083,2.701541,2,-0.151475,-0.383252,2.595095,2,-0.118634,-0.692603,2.542653,2,-0.129089,-0.758066,2.434902,2,-0.018389,0.018829,2.703871,2,-0.050827,-0.413818,2.734627,2,-0.034121,-0.698147,3.012023,2,-0.005421,-0.782808,2.989438,2,-0.135975,0.521715,2.687223,2,-0.323218,0.250498,2.492357,2,-0.348246,0.234552,2.527000,2,0.199046,0.007448,2.519740,2,0.139577,0.054923,2.547500,2,
00_00_02_0900,-0.093142,0.024178,2.683278,2,-0.120060,0.314348,2.661359,2,-0.145652,0.595907,2.629524,2,-0.157068,0.727097,2.584518,2,-0.312030,0.496879,2.672154,2,-0.354502,0.299576,2.712334,2,-0.308181,0.228487,2.506833,2,-0.296737,0.223606,2.506757,2,0.038071,0.505133,2.658499,2,0.120546,0.264116,2.673436,2,0.173166,0.088089,2.566962,2,0.180741,0.062150,2.538067,2,-0.164509,0.022021,2.646237,2,-0.149863,-0.385229,2.580800,2,-0.116943,-0.695212,2.538209,2,-0.127547,-0.758890,2.439312,2,-0.019333,0.025702,2.649999,2,0.017762,-0.392161,2.763992,2,-0.030593,-0.688775,2.975357,2,0.001466,-0.770879,2.961474,2,-0.139479,0.526775,2.639119,2,-0.280633,0.226435,2.468475,2,-0.331145,0.244639,2.456765,2,0.203978,-0.000463,2.512887,2,0.139111,0.052312,2.546530,2,
00_00_02_0933,-0.092657,0.030490,2.652030,2,-0.119900,0.319247,2.631879,2,-0.145882,0.599695,2.599084,2,-0.161941,0.731447,2.544756,2,-0.315499,0.500407,2.639955,2,-0.344232,0.292371,2.630372,2,-0.295620,0.234933,2.427815,2,-0.300137,0.253847,2.425519,2,0.037379,0.512159,2.626374,2,0.120047,0.270374,2.649711,2,0.173238,0.088053,2.555902,2,0.178995,0.046879,2.534849,2,-0.163909,0.026826,2.615705,2,-0.150436,-0.376281,2.561284,2,-0.116065,-0.696908,2.534436,2,-0.126443,-0.763273,2.441204,2,-0.018950,0.033397,2.617980,2,0.019820,-0.372750,2.680024,2,-0.030562,-0.673292,2.931544,2,0.011246,-0.753516,2.901648,2,-0.139582,0.530763,2.609697,2,-0.309046,0.276126,2.383670,2,-0.330865,0.258611,2.401334,2,0.199972,-0.021999,2.530486,2,0.139606,0.041602,2.548182,2,
00_00_02_0967,-0.093548,0.034877,2.613585,2,-0.120568,0.324296,2.590804,2,-0.146324,0.604946,2.557190,2,-0.162110,0.736616,2.512443,2,-0.313956,0.507766,2.591831,2,-0.354258,0.232049,2.578761,2,-0.288239,0.270062,2.376831,2,-0.285848,0.275539,2.378579,2,0.037472,0.516433,2.598912,2,0.123014,0.269363,2.626923,2,0.169223,0.078934,2.548195,2,0.174221,0.042155,2.537593,2,-0.164872,0.029015,2.574998,2,-0.149742,-0.378078,2.551414,2,-0.116233,-0.693945,2.532519,2,-0.125997,-0.763846,2.443832,2,-0.019713,0.039704,2.581711,2,0.025405,-0.354310,2.601916,2,-0.008415,-0.666468,2.848260,2,0.010558,-0.751227,2.837923,2,-0.140081,0.536055,2.567488,2,-0.300834,0.290043,2.350061,2,-0.317474,0.281198,2.350800,2,0.205499,-0.025143,2.525117,2,0.138642,0.020566,2.530583,2,
00_00_03_0000,-0.095769,0.039740,2.587361,2,-0.121879,0.329184,2.564395,2,-0.146756,0.609910,2.529425,2,-0.162724,0.742402,2.474948,2,-0.312546,0.513020,2.556612,2,-0.342749,0.242399,2.512339,2,-0.313217,0.263794,2.418646,2,-0.286846,0.282381,2.361358,2,0.037479,0.525293,2.567783,2,0.125887,0.267449,2.605785,2,0.168354,0.070861,2.543998,2,0.170900,0.027090,2.537600,2,-0.166099,0.032649,2.548658,2,-0.150056,-0.380377,2.539798,2,-0.117351,-0.693409,2.531110,2,-0.125894,-0.764944,2.444577,2,-0.022844,0.045728,2.555722,2,0.030123,-0.348493,2.541362,2,-0.008695,-0.673242,2.771325,2,0.035174,-0.751916,2.741583,2,-0.140731,0.540964,2.540408,2,-0.291108,0.315223,2.277971,2,-0.321963,0.261405,2.355111,2,0.184797,-0.043804,2.537733,2,0.136528,-0.000917,2.515313,2,
00_00_03_0033,-0.096363,0.043457,2.556737,2,-0.120347,0.331966,2.530739,2,-0.142970,0.611474,2.493119,2,-0.159716,0.745493,2.444116,2,-0.311589,0.519145,2.524430,2,-0.343807,0.246708,2.464438,2,-0.306546,0.277718,2.364942,2,-0.278863,0.299801,2.315351,2,0.037233,0.527359,2.540416,2,0.125536,0.265197,2.586563,2,0.168270,0.064807,2.542805,2,0.169941,0.016382,2.541405,2,-0.166890,0.035589,2.511295,2,-0.152113,-0.381035,2.529869,2,-0.117878,-0.693433,2.530900,2,-0.125203,-0.766235,2.446107,2,-0.023226,0.049923,2.531160,2,0.032452,-0.342424,2.482762,2,-0.007613,-0.675838,2.689508,2,0.044018,-0.749533,2.647976,2,-0.137509,0.542882,2.504586,2,-0.283497,0.328047,2.258504,2,-0.297909,0.381525,2.332333,2,0.179137,-0.064700,2.541601,2,0.130194,0.001635,2.516500,2,
00_00_03_0067,-0.098212,0.044390,2.529553,2,-0.120180,0.332420,2.503119,2,-0.140920,0.611425,2.464967,2,-0.154514,0.744621,2.410324,2,-0.309212,0.524642,2.483960,2,-0.339722,0.261725,2.408761,2,-0.302343,0.292395,2.319318,2,-0.276326,0.315996,2.261551,2,0.036504,0.530920,2.506843,2,0.122016,0.269494,2.559906,2,0.168277,0.065176,2.543494,2,0.171130,0.014449,2.544025,2,-0.168088,0.036444,2.488280,2,-0.156878,-0.382305,2.515801,2,-0.117968,-0.693328,2.530596,2,-0.125512,-0.767355,2.447833,2,-0.025662,0.051038,2.500576,2,0.031968,-0.352198,2.434134,2,-0.010858,-0.666228,2.599624,2,0.032680,-0.738366,2.533710,2,-0.135925,0.542965,2.476661,2,-0.273888,0.350801,2.200354,2,-0.312270,0.301417,2.247545,2,0.180081,-0.061675,2.552050,2,0.132274,-0.000332,2.515326,2,
00_00_03_0100,-0.104017,0.044760,2.495902,2,-0.122846,0.332514,2.468218,2,-0.140483,0.611140,2.428733,2,-0.151533,0.748378,2.378036,2,-0.303620,0.527784,2.449046,2,-0.339030,0.261751,2.391573,2,-0.293542,0.303277,2.280991,2,-0.275238,0.326603,2.215102,2,0.036509,0.529700,2.477057,2,0.119674,0.269872,2.538509,2,0.168451,0.065471,2.543384,2,0.172201,0.014371,2.544543,2,-0.174262,0.037301,2.452976,2,-0.161939,-0.385110,2.499898,2,-0.117523,-0.696639,2.529691,2,-0.126254,-0.771585,2.448822,2,-0.030883,0.050968,2.468459,2,0.030688,-0.355134,2.379173,2,-0.007793,-0.677894,2.507712,2,0.046051,-0.740234,2.421875,2,-0.136260,0.542790,2.440716,2,-0.271694,0.360648,2.162159,2,-0.318180,0.340197,2.211647,2,0.184733,-0.059722,2.555014,2,0.134893,-0.000940,2.513026,2,
00_00_03_0133,-0.105844,0.042030,2.463180,2,-0.122780,0.330640,2.434467,2,-0.138586,0.610017,2.394165,2,-0.144586,0.747373,2.347418,2,-0.302506,0.528332,2.420406,2,-0.345561,0.267284,2.336441,2,-0.291256,0.309680,2.232019,2,-0.270071,0.336170,2.173365,2,0.039064,0.525890,2.444649,2,0.118622,0.267879,2.515308,2,0.168966,0.066489,2.539880,2,0.174551,0.006712,2.544617,2,-0.176126,0.036623,2.422211,2,-0.163606,-0.385968,2.485093,2,-0.116100,-0.704403,2.523269,2,-0.130966,-0.781464,2.448491,2,-0.032547,0.046105,2.433732,2,0.027479,-0.370206,2.330279,2,0.039950,-0.698118,2.382512,2,0.065316,-0.761886,2.291330,2,-0.134812,0.541496,2.406361,2,-0.261129,0.371752,2.123574,2,-0.309875,0.373369,2.170364,2,0.185465,-0.063121,2.563759,2,0.144306,-0.018673,2.518385,2,
00_00_03_0167,-0.106779,0.037767,2.437934,2,-0.121705,0.327751,2.407271,2,-0.135435,0.608442,2.364694,2,-0.138497,0.745316,2.312632,2,-0.291019,0.532008,2.375974,2,-0.346506,0.277907,2.312361,2,-0.290602,0.314837,2.213962,2,-0.265359,0.341697,2.142510,2,0.042302,0.524512,2.414161,2,0.117740,0.265551,2.485931,2,0.168623,0.061740,2.532764,2,0.175176,0.001857,2.539351,2,-0.177162,0.033853,2.397212,2,-0.162899,-0.391217,2.468713,2,-0.114364,-0.711286,2.516283,2,-0.133993,-0.789581,2.446783,2,-0.033320,0.040538,2.408359,2,0.028733,-0.405933,2.287172,2,0.050460,-0.706830,2.270891,2,0.075396,-0.763351,2.172215,2,-0.132185,0.539603,2.377467,2,-0.257977,0.375345,2.083662,2,-0.242421,0.384621,2.211167,2,0.184116,-0.067594,2.558154,2,0.134028,0.009527,2.497750,2,
00_00_03_0200,-0.103561,0.030060,2.401659,2,-0.117064,0.321571,2.374074,2,-0.129719,0.603503,2.334769,2,-0.130796,0.738748,2.280695,2,-0.287087,0.530287,2.356033,2,-0.344236,0.279305,2.260211,2,-0.285532,0.318616,2.157344,2,-0.259753,0.342733,2.100190,2,0.049267,0.520239,2.381686,2,0.117956,0.263446,2.464472,2,0.169160,0.057310,2.514680,2,0.176652,-0.002959,2.526022,2,-0.174946,0.027886,2.362864,2,-0.160612,-0.397217,2.446017,2,-0.114920,-0.715447,2.509789,2,-0.134647,-0.795235,2.444390,2,-0.029088,0.031249,2.370057,2,0.030198,-0.414237,2.252553,2,0.053426,-0.707782,2.174088,2,0.070329,-0.751509,2.062808,2,-0.126703,0.534385,2.346715,2,-0.250381,0.378321,2.050126,2,-0.211456,0.333002,2.110643,2,0.188700,-0.066499,2.546407,2,0.151155,-0.030375,2.502375,2,
00_00_03_0233,-0.101664,0.026470,2.368340,2,-0.111759,0.317292,2.341285,2,-0.120932,0.598423,2.302228,2,-0.123261,0.734028,2.248308,2,-0.274956,0.529994,2.311344,2,-0.342602,0.277224,2.250638,2,-0.282514,0.317966,2.144372,2,-0.254904,0.339612,2.073009,2,0.056617,0.517839,2.356685,2,0.119972,0.258162,2.435795,2,0.168904,0.053981,2.492608,2,0.175400,-0.008349,2.508005,2,-0.172337,0.024395,2.325190,2,-0.118644,-0.408878,2.371143,2,-0.113537,-0.718380,2.502765,2,-0.137671,-0.799452,2.445223,2,-0.027897,0.027775,2.340964,2,0.028432,-0.415873,2.224014,2,0.053002,-0.709169,2.108663,2,0.068086,-0.747823,1.994038,2,-0.118791,0.529520,2.314126,2,-0.245281,0.378826,2.021237,2,-0.214675,0.323402,2.068579,2,0.185698,-0.069190,2.530010,2,0.140212,-0.023402,2.471214,2,
00_00_03_0267,-0.096657,0.019130,2.336318,2,-0.106541,0.310823,2.312897,2,-0.115672,0.592752,2.277666,2,-0.113266,0.722967,2.218086,2,-0.269868,0.525662,2.295373,2,-0.340102,0.272707,2.225143,2,-0.276571,0.312975,2.112533,2,-0.252826,0.332852,2.045157,2,0.067271,0.510520,2.324201,2,0.129566,0.250782,2.403923,2,0.171084,0.049387,2.473380,2,0.175917,-0.010094,2.484249,2,-0.167137,0.018230,2.295571,2,-0.115753,-0.418729,2.355713,2,-0.112318,-0.718758,2.497039,2,-0.139019,-0.799195,2.440063,2,-0.023319,0.019431,2.306781,2,0.028284,-0.423314,2.199079,2,0.050209,-0.710346,2.093400,2,0.059960,-0.752545,1.977892,2,-0.113520,0.523658,2.288597,2,-0.240318,0.370131,1.989153,2,-0.235587,0.374550,2.072286,2,0.186096,-0.072421,2.512768,2,0.147723,-0.043818,2.462909,2,
00_00_03_0300,-0.092983,0.010622,2.294228,2,-0.098391,0.302883,2.270736,2,-0.102949,0.585154,2.235145,2,-0.105105,0.723224,2.183601,2,-0.254543,0.511084,2.249070,2,-0.322735,0.263790,2.184176,2,-0.270553,0.304240,2.086193,2,-0.246556,0.325118,2.020993,2,0.076503,0.503983,2.288033,2,0.136642,0.247096,2.376253,2,0.172477,0.043054,2.433317,2,0.177916,-0.017378,2.453720,2,-0.163655,0.008827,2.254028,2,-0.113673,-0.434152,2.331574,2,-0.112456,-0.720985,2.488148,2,-0.142590,-0.802113,2.439830,2,-0.019464,0.012089,2.264053,2,0.027975,-0.429001,2.185244,2,0.044174,-0.722830,2.082776,2,0.051646,-0.768091,1.961349,2,-0.101944,0.515998,2.246177,2,-0.238493,0.360361,1.965097,2,-0.285983,0.368673,2.015539,2,0.188793,-0.078577,2.481065,2,0.140743,-0.026470,2.418437,2,
00_00_03_0333,-0.088839,0.009481,2.263179,2,-0.090894,0.303880,2.241652,2,-0.092414,0.588052,2.207983,2,-0.094967,0.722182,2.151642,2,-0.249152,0.506408,2.228428,2,-0.311247,0.249682,2.152385,2,-0.266529,0.289603,2.058659,2,-0.242930,0.314303,1.996344,2,0.084619,0.502970,2.260047,2,0.145772,0.241405,2.335997,2,0.175368,0.035221,2.406683,2,0.182079,-0.019677,2.417454,2,-0.159935,0.007306,2.223838,2,-0.116393,-0.436580,2.300657,2,-0.121510,-0.722493,2.472922,2,-0.147264,-0.805691,2.430266,2,-0.014982,0.011374,2.232206,2,0.026492,-0.437728,2.153889,2,0.041495,-0.732224,2.077447,2,0.050567,-0.770685,1.962187,2,-0.092136,0.518447,2.218539,2,-0.233623,0.350155,1.940566,2,-0.280289,0.343110,1.976650,2,0.194793,-0.087818,2.449280,2,0.145772,-0.037476,2.384334,2,
00_00_03_0367,-0.079201,0.011623,2.225202,2,-0.081922,0.306533,2.206119,2,-0.084161,0.591007,2.175395,2,-0.083876,0.723607,2.116991,2,-0.247188,0.507913,2.199492,2,-0.306572,0.249197,2.146533,2,-0.263965,0.285696,2.037250,2,-0.239424,0.300692,1.974258,2,0.098446,0.502362,2.216073,2,0.148454,0.243031,2.304276,2,0.186364,0.028827,2.352722,2,0.192412,-0.027099,2.376171,2,-0.150596,0.011317,2.183806,2,-0.156912,-0.432397,2.268073,2,-0.126477,-0.712283,2.436645,2,-0.117663,-0.755155,2.302361,2,-0.005307,0.011659,2.196119,2,0.027870,-0.438513,2.139122,2,0.041276,-0.735659,2.075964,2,0.049727,-0.774120,1.960685,2,-0.083689,0.521356,2.185163,2,-0.238173,0.332978,1.919337,2,-0.274428,0.281070,1.965871,2,0.203003,-0.095342,2.410111,2,0.163596,-0.059961,2.351444,2,
00_00_03_0400,-0.071860,0.017851,2.192774,2,-0.073549,0.310588,2.174649,2,-0.074738,0.592901,2.144527,2,-0.077129,0.726176,2.086345,2,-0.242240,0.510221,2.172450,2,-0.290704,0.240000,2.122759,2,-0.259877,0.275845,2.028745,2,-0.236114,0.294185,1.962129,2,0.105201,0.503368,2.190568,2,0.154341,0.235246,2.255479,2,0.197991,0.036307,2.301927,2,0.200140,-0.019280,2.321274,2,-0.143791,0.017054,2.153546,2,-0.164507,-0.397559,2.185454,2,-0.124037,-0.714337,2.423890,2,-0.162842,-0.790045,2.368090,2,0.002355,0.018081,2.161680,2,0.029149,-0.433869,2.126731,2,0.040122,-0.732539,2.072623,2,0.048746,-0.777630,1.961702,2,-0.074525,0.523796,2.154170,2,-0.242300,0.319836,1.900159,2,-0.268649,0.265083,1.960476,2,0.211136,-0.091949,2.363331,2,0.160787,-0.031127,2.285722,2,
00_00_03_0433,-0.063480,0.021297,2.165324,2,-0.067257,0.313329,2.148357,2,-0.070436,0.594787,2.119668,2,-0.070627,0.725322,2.058373,2,-0.240210,0.510875,2.148129,2,-0.280332,0.236489,2.109583,2,-0.255686,0.268719,2.014496,2,-0.230022,0.287055,1.950796,2,0.109966,0.504552,2.150105,2,0.164287,0.239522,2.221721,2,0.205037,0.038869,2.245351,2,0.211297,-0.023241,2.263578,2,-0.136019,0.020351,2.125389,2,-0.165240,-0.378119,2.119065,2,-0.122871,-0.694763,2.351201,2,-0.160146,-0.771277,2.295928,2,0.011111,0.021553,2.134867,2,0.033506,-0.424136,2.109364,2,0.039510,-0.725042,2.071626,2,0.047841,-0.777324,1.966253,2,-0.069735,0.525910,2.128928,2,-0.240400,0.311504,1.887587,2,-0.265839,0.264794,1.938793,2,0.221836,-0.100079,2.301870,2,0.163120,-0.009670,2.233333,2,
00_00_03_0467,-0.055486,0.027019,2.133103,2,-0.061119,0.317862,2.116489,2,-0.066148,0.597966,2.088101,2,-0.067085,0.728638,2.028918,2,-0.238029,0.512348,2.124922,2,-0.275962,0.234634,2.099716,2,-0.252863,0.266253,1.995351,1,-0.227462,0.284611,1.935221,2,0.113899,0.506628,2.126975,2,0.177531,0.236623,2.174909,2,0.219143,0.034985,2.191518,2,0.221403,-0.017332,2.196101,2,-0.128709,0.026223,2.093961,2,-0.162840,-0.365859,2.064383,2,-0.118952,-0.687580,2.290612,2,-0.153843,-0.761631,2.224958,2,0.019566,0.026914,2.101884,2,0.035831,-0.415642,2.101844,2,0.038826,-0.725076,2.070200,2,0.048137,-0.780290,1.967629,2,-0.064983,0.529449,2.097282,2,-0.241409,0.306669,1.867313,2,-0.261339,0.254086,1.931333,2,0.244601,-0.098215,2.225213,2,0.179277,-0.031049,2.171539,2,
00_00_03_0500,-0.050234,0.029178,2.113760,2,-0.056715,0.319582,2.094303,2,-0.062759,0.599035,2.062920,2,-0.065923,0.729358,2.000547,2,-0.236266,0.516247,2.106085,2,-0.273084,0.238844,2.069518,2,-0.211307,0.321246,1.842379,1,-0.191192,0.349215,1.770437,2,0.118048,0.506521,2.094834,2,0.184173,0.237323,2.144000,2,0.233028,0.035335,2.129900,2,0.233689,-0.009247,2.128803,2,-0.123345,0.029201,2.074567,2,-0.154537,-0.369460,2.023072,2,-0.115773,-0.708144,2.224037,2,-0.150258,-0.772101,2.140216,2,0.024556,0.028191,2.082551,2,0.036994,-0.416017,2.095274,2,0.038884,-0.724826,2.069295,2,0.047831,-0.781952,1.968536,2,-0.061324,0.530708,2.072860,2,-0.205247,0.370835,1.702581,1,-0.225300,0.317602,1.766710,1,0.262673,-0.081692,2.135419,2,0.186377,-0.007785,2.119087,2,
00_00_03_0533,-0.044797,0.029382,2.086975,2,-0.052861,0.319602,2.065916,2,-0.060460,0.598759,2.033162,2,-0.067140,0.728355,1.969800,2,-0.235422,0.517908,2.084206,2,-0.269922,0.236755,2.037838,2,-0.213187,0.310590,1.833128,1,-0.194759,0.335694,1.768668,2,0.119994,0.508487,2.067124,2,0.192200,0.238482,2.094472,2,0.239584,0.036757,2.066361,2,0.249443,-0.019227,2.057878,2,-0.117656,0.029282,2.049331,2,-0.147284,-0.370422,1.977187,2,-0.107221,-0.713982,2.135997,2,-0.143887,-0.777880,2.054496,2,0.029543,0.028499,2.054203,2,0.038801,-0.420895,2.083588,2,0.038208,-0.725809,2.069012,2,0.048336,-0.783858,1.969382,2,-0.058641,0.530523,2.043417,2,-0.208793,0.357382,1.700803,1,-0.228817,0.304241,1.764916,1,0.263657,-0.063544,2.060347,2,0.208882,-0.020176,2.054680,2,
00_00_03_0567,-0.037983,0.029616,2.062645,2,-0.048100,0.320017,2.039995,2,-0.057700,0.599233,2.005439,2,-0.068347,0.726123,1.939432,2,-0.233391,0.521974,2.057090,2,-0.268692,0.238906,2.038449,2,-0.243664,0.283455,1.828704,1,-0.257377,0.289795,1.829084,2,0.121850,0.506736,2.033851,2,0.193190,0.245552,2.066086,2,0.248782,0.028790,1.995194,2,0.258923,-0.002558,1.983067,2,-0.110974,0.028668,2.026353,2,-0.140091,-0.364564,1.934480,2,-0.108407,-0.718415,2.038154,2,-0.129465,-0.793761,1.968209,2,0.036289,0.029601,2.028503,2,0.041914,-0.421796,2.068567,2,0.033020,-0.729886,2.068447,2,0.050293,-0.786477,1.968902,2,-0.055383,0.531001,2.016161,2,-0.292383,0.291919,1.805533,2,-0.305920,0.279195,1.838175,1,0.271264,-0.052104,1.975279,2,0.214227,-0.009779,1.981111,2,
00_00_03_0600,-0.036126,0.029031,2.038934,2,-0.047895,0.318647,2.014450,2,-0.059131,0.596916,1.978186,2,-0.070810,0.725709,1.914751,2,-0.232879,0.519700,2.035244,2,-0.272327,0.237246,2.027973,2,-0.242611,0.263619,1.815618,2,-0.252234,0.271333,1.840218,2,0.121360,0.506207,2.006763,2,0.194393,0.259400,2.020278,2,0.247552,0.070904,1.939660,2,0.266062,0.013952,1.914893,2,-0.109389,0.028142,2.004407,2,-0.129269,-0.374488,1.913554,2,-0.113384,-0.714935,1.945218,2,-0.118029,-0.756713,1.812206,2,0.038395,0.028929,2.003033,2,0.044881,-0.417492,2.051372,2,0.030441,-0.732470,2.064208,2,0.052704,-0.789746,1.966969,2,-0.056412,0.528942,1.989316,2,-0.272771,0.303787,1.789034,2,-0.290968,0.281265,1.823250,2,0.289963,-0.051600,1.899455,2,0.280955,-0.021674,1.930000,2,
00_00_03_0633,-0.036475,0.025442,2.020138,2,-0.047460,0.314878,1.992698,2,-0.057721,0.592924,1.953336,2,-0.074836,0.718601,1.886361,2,-0.233564,0.517866,2.008481,2,-0.283749,0.237006,1.991361,2,-0.233837,0.265929,1.783213,2,-0.271949,0.283330,1.785669,2,0.120300,0.503593,1.974607,2,0.193723,0.264454,1.993553,2,0.249592,0.088287,1.887934,2,0.266643,0.035173,1.852903,2,-0.108816,0.024733,1.986563,2,-0.112377,-0.392997,1.886160,2,-0.103140,-0.733220,1.866830,2,-0.118037,-0.789287,1.768050,2,0.037098,0.025264,1.983275,2,-0.000244,-0.406120,1.987141,2,0.029343,-0.735998,2.056782,2,0.056116,-0.795382,1.963801,2,-0.055263,0.525016,1.965253,2,-0.281281,0.304540,1.752011,2,-0.275227,0.293890,1.770600,2,0.293572,-0.029415,1.829923,2,0.232475,0.026599,1.880133,2,
00_00_03_0667,-0.034286,0.019491,1.995650,2,-0.047275,0.310256,1.968299,2,-0.059487,0.589462,1.929099,2,-0.079290,0.713360,1.860706,2,-0.235769,0.513028,1.987053,2,-0.282698,0.231659,1.980291,2,-0.242262,0.260103,1.770003,2,-0.278565,0.274235,1.767754,2,0.117242,0.501119,1.949476,2,0.195053,0.265424,1.956981,2,0.250094,0.094104,1.842538,2,0.269140,0.038882,1.798298,2,-0.105717,0.017929,1.960400,2,-0.093397,-0.411305,1.882065,2,-0.090161,-0.727751,1.788557,2,-0.097853,-0.768918,1.656435,2,0.038408,0.020313,1.960452,2,-0.003436,-0.412823,1.965229,2,0.029249,-0.742076,2.046834,2,0.060626,-0.802588,1.957755,2,-0.056547,0.521285,1.940964,2,-0.284663,0.291128,1.701503,2,-0.280415,0.282703,1.746300,2,0.289188,-0.015940,1.774688,2,0.274424,-0.021957,1.828500,2,
00_00_03_0700,-0.032472,0.012827,1.966488,2,-0.047867,0.304474,1.939957,2,-0.062361,0.584370,1.901491,2,-0.086874,0.709446,1.834948,2,-0.240532,0.509004,1.961470,2,-0.279231,0.226386,1.958427,2,-0.254300,0.252577,1.745427,2,-0.286263,0.270186,1.744920,2,0.111262,0.496620,1.917569,2,0.193272,0.267232,1.924290,2,0.245845,0.103249,1.797652,2,0.266824,0.049953,1.753731,2,-0.102967,0.012412,1.934420,2,-0.076539,-0.417315,1.861546,2,-0.081156,-0.738205,1.762173,2,-0.104241,-0.795401,1.668171,2,0.039080,0.012695,1.927985,2,-0.002690,-0.411465,1.932130,2,0.032235,-0.739143,2.038370,2,0.062053,-0.804789,1.955571,2,-0.058865,0.516044,1.913173,2,-0.281196,0.285945,1.673074,2,-0.302724,0.276725,1.741000,2,0.285821,-0.006136,1.727770,2,0.268675,-0.015730,1.776400,2,
00_00_03_0733,-0.032378,0.006875,1.935819,2,-0.050566,0.299674,1.912416,2,-0.067522,0.580452,1.876807,2,-0.095334,0.704071,1.810068,2,-0.245786,0.503143,1.938293,2,-0.259128,0.218668,1.899895,2,-0.270213,0.258153,1.687981,2,-0.290370,0.286299,1.681372,2,0.104598,0.492989,1.890874,2,0.190995,0.264190,1.895218,2,0.245086,0.102150,1.766584,2,0.263782,0.062358,1.722319,2,-0.102586,0.005966,1.901312,2,-0.067185,-0.415284,1.839488,2,-0.069635,-0.739405,1.753145,2,-0.106052,-0.799387,1.669946,2,0.039009,0.007513,1.899948,2,0.001209,-0.407118,1.896786,2,0.049477,-0.745303,2.032751,2,0.068576,-0.810237,1.944233,2,-0.063444,0.511932,1.887796,2,-0.287103,0.284426,1.662492,2,-0.287635,0.286296,1.665600,2,0.283665,0.001340,1.689967,2,0.297270,0.045684,1.709867,2,
00_00_03_0767,-0.033317,0.004118,1.905637,2,-0.054894,0.297152,1.885004,2,-0.075041,0.578027,1.852096,2,-0.106836,0.701647,1.785744,2,-0.253288,0.494406,1.912444,2,-0.287565,0.299211,1.970271,2,-0.267125,0.236841,1.744129,2,-0.272573,0.239630,1.731175,2,0.098335,0.491149,1.866184,2,0.187997,0.263175,1.867335,2,0.243262,0.099866,1.740901,2,0.259387,0.062540,1.697815,2,-0.103734,0.002203,1.873438,2,-0.067327,-0.420067,1.798747,2,-0.068251,-0.740198,1.750097,2,-0.100907,-0.809454,1.680005,2,0.038360,0.005962,1.867296,2,0.003931,-0.415639,1.868556,2,0.055665,-0.749130,2.030219,2,0.072095,-0.811157,1.937263,2,-0.070189,0.509500,1.862414,2,-0.294379,0.284146,1.648077,2,-0.307223,0.261991,1.714250,2,0.282834,0.003608,1.664780,2,0.286455,0.039803,1.696643,2,
